0|000062|20230331|0.119800|20230428|20220826|20210702||||20200203|||20181112|5436.70|20151112|1154.53|20230324|-163.01|||
0|000063|20230331|0.560000|20230422|20230407|20230407||20230313|-9.28|20200316|||20221110|8532.11|20211110|8532.11|20230330|1514.51|20200815|1.20|
0|000065|20230331|0.193600|20230425|20230417|20230509|20220406|20230118|-235.38|20230509|||20200110|4413.82|20161228|773.81|20230404|-845.40|||
0|000066|20230331|-0.095000|20230429|20230403|20230403||||20230329|||20220815|20680.66|20220209|28560.32|20230403|1863.84|||
0|000068|20230331|-0.026700|20230429|20230523|20220902||20221223|-217.00|20220516|||20180123|11000.00|20150121|11000.00|||||
0|000069|20230331|-0.036900|20230429|20221129|20221129||||20200203|||20201126|1943.75|20160106|85168.87|20221215|2312.23|20200321|19.69|
0|000070|20230331|-0.012300|20230429|20230531|20230531||20220721|155.39|20230508|||20220310|474.29|20151218|1154.25|20230525|-557.00|20220427|2.00|
0|000078|20230331|0.027100|20230428|20220310|20220307||20230105|-50.00|20210201|||20190625|76530.61|20160623|76530.61|20220711|469.73|||
0|000088|20230331|0.050000|20230429|20220303|20201014|20220919|||20201014|||20110603|83875.00|||20230315|214.85|||
0|000089|20230331|-0.052600|20230428|20200803|20200803||||20200203|||20120106|25056.00|20080222|25056.00|20221209|418.40|||
0|000090|20230331|0.115200|20230428|20220513|20200918||||20200203|||20181214|50909.09|20151214|30303.03|20230428|-858.64|||
0|000096|20230331|0.019000|20230429|20220610|20210618||||20200203|||20091216|23421.95|||||||
0|000099|20230331|0.088500|20230426|20211118|20171103||20221206|-0.07|20200203|||20220309|10414.47|20210909|16969.97|20230508|440.50|||
0|000100|20230331|-0.032600|20230428|20210112|20210205||20221222|-2100.00|20210205|||20211111|51150.90|20221222|280612.85|20230529|7052.24|20230601|2.50|
0|000150|20230331|-0.088900|20230429|20230329|20230426|20230428|20230411|-0.84|20230427|||20181017|5012.59|20150320|3658.54|||||
0|000151|20230331|-0.099500|20230429|20230303|20230424||||20230424|||20100409|8830.81|20210609|4139.07|||||
