20220112,110
90000841,159919P3M004700,沪深300ETF沽3月4700,159919,,2203,,10000,4.7000,20210913,20220323,20220323,20220323,EP0000000000S0000,5786.4000,,,0,0,0,0,0
90000842,159919P3M004800,沪深300ETF沽3月4800,159919,,2203,,10000,4.8000,20210913,20220323,20220323,20220323,EP0000000000S0000,7205.4000,,,0,0,0,0,0
90000843,159919P3M004900,沪深300ETF沽3月4900,159919,,2203,,10000,4.9000,20210913,20220323,20220323,20220323,EP0000000000S0000,7746.4000,,,0,0,0,0,0
90000844,159919P3M005000,沪深300ETF沽3月5000,159919,,2203,,10000,5.0000,20210913,20220323,20220323,20220323,EP0000000000S0000,8418.4000,,,0,0,0,0,0
90000845,159919P3M005250,沪深300ETF沽3月5250,159919,,2203,,10000,5.2500,20210913,20220323,20220323,20220323,EP0000000000S0000,10393.4000,,,0,0,0,0,0
90000846,159919P3M005500,沪深300ETF沽3月5500,159919,,2203,,10000,5.5000,20210913,20220323,20220323,20220323,EP0000000000S0000,12754.4000,,,0,0,0,0,0
90000847,159919P3M005750,沪深300ETF沽3月5750,159919,,2203,,10000,5.7500,20210913,20220323,20220323,20220323,EP0000000000S0000,15213.4000,,,0,0,0,0,0
90000848,159919P3M006000,沪深300ETF沽3月6000,159919,,2203,,10000,6.0000,20210913,20220323,20220323,20220323,EP0000000000S0000,17709.4000,,,0,0,0,0,0
90000855,159919C3M004500,沪深300ETF购3月4500,159919,,2203,,10000,4.5000,20210915,20220323,20220323,20220323,EC0000000000S0000,9344.4000,,,0,0,0,0,0
90000856,159919P3M004500,沪深300ETF沽3月4500,159919,,2203,,10000,4.5000,20210915,20220323,20220323,20220323,EP0000000000S0000,3597.0000,,,0,0,0,0,0
90000863,159919C3M004400,沪深300ETF购3月4400,159919,,2203,,10000,4.4000,20210917,20220323,20220323,20220323,EC0000000000S0000,10149.4000,,,0,0,0,0,0
90000864,159919P3M004400,沪深300ETF沽3月4400,159919,,2203,,10000,4.4000,20210917,20220323,20220323,20220323,EP0000000000S0000,3369.0000,,,0,0,0,0,0
90000887,159919C6M004500,沪深300ETF购6月4500,159919,,2206,,10000,4.5000,20211028,20220622,20220622,20220622,EC0000000000S0000,9980.4000,,,0,0,0,0,0
90000888,159919C6M004600,沪深300ETF购6月4600,159919,,2206,,10000,4.6000,20211028,20220622,20220622,20220622,EC0000000000S0000,9287.4000,,,0,0,0,0,0
90000889,159919C6M004700,沪深300ETF购6月4700,159919,,2206,,10000,4.7000,20211028,20220622,20220622,20220622,EC0000000000S0000,8705.4000,,,0,0,0,0,0
90000890,159919C6M004800,沪深300ETF购6月4800,159919,,2206,,10000,4.8000,20211028,20220622,20220622,20220622,EC0000000000S0000,8157.4000,,,0,0,0,0,0
90000891,159919C6M004900,沪深300ETF购6月4900,159919,,2206,,10000,4.9000,20211028,20220622,20220622,20220622,EC0000000000S0000,6695.4000,,,0,0,0,0,0
90000892,159919C6M005000,沪深300ETF购6月5000,159919,,2206,,10000,5.0000,20211028,20220622,20220622,20220622,EC0000000000S0000,5333.4000,,,0,0,0,0,0
