1,515910,716567,62,9900028118,
1,515520,718465,12,jjjl0000039,
1,515770,718711,12,jjjl0000080,
1,515780,718711,12,9900004383,
1,512320,718711,12,jjjl0000090,
1,512380,718711,12,jjjl0000042,
0,159621,721638,12,jjjl0000034,
0,159601,746059,12,jjjl0000031,
0,159602,746059,12,jjjl0000033,
1,563000,746059,12,jjjl0000041,
1,560050,746059,12,jjjl0000089,
1,513850,750108,12,jjjl0000041,
0,159713,930598,62,jjjl0000040,
0,159715,930598,62,jjjl0000041,
1,516150,930598,62,jjjl0000037,
1,516780,930598,62,jjjl0000082,
1,562930,930601,62,jjjl0000041,
0,159852,930601,62,jjjl0000037,
0,159605,930604,62,jjjl0000065,
0,159607,930604,62,jjjl0000037,
1,515210,930606,62,jjjl0000034,
0,159619,930608,62,jjjl0000034,
0,159635,930608,62,jjjl0000031,
1,516950,930608,62,jjjl0000042,
0,159861,930614,62,jjjl0000034,
0,159856,930625,62,jjjl0000090,
0,159729,930625,62,jjjl0000089,
1,517050,930625,62,jjjl0000082,
1,517200,930625,62,jjjl0000037,
1,562800,930632,62,jjjl0000037,
1,561800,930632,62,jjjl0000088,
0,159671,930632,62,jjjl0000090,
0,159608,930632,62,jjjl0000065,
0,159766,930633,62,jjjl0000040,
1,562510,930633,62,jjjl0000031,
1,562390,930641,62,jjjl0000042,
1,561510,930641,62,jjjl0000082,
1,560080,930641,62,jjjl0000089,
0,159647,930641,62,jjjl0000036,
1,515920,930648,62,jjjl0000035,
1,512720,930651,62,jjjl0000034,
0,159998,930651,62,jjjl0000085,
0,159997,930652,62,jjjl0000085,
0,159736,930653,62,jjjl0000085,
1,562900,930662,62,jjjl0000041,
1,560880,930697,62,jjjl0000065,
1,561120,930697,62,jjjl0000040,
0,159996,930697,62,jjjl0000034,
1,512780,930701,62,jjjl0000065,
1,512350,930703,62,9900026037,
0,159865,930707,62,jjjl0000034,
0,159867,930707,62,jjjl0000036,
1,516670,930707,62,jjjl0000060,
1,516760,930707,62,9900017727,
0,159876,930708,62,jjjl0000062,
0,159881,930708,62,jjjl0000034,
0,159871,930708,62,jjjl0000042,
1,513090,930709,62,jjjl0000041,
0,159895,930712,62,jjjl0000041,
0,159896,930712,62,jjjl0000033,
0,159897,930712,62,jjjl0000097,
0,159701,930712,62,jjjl0000060,
1,516260,930712,62,jjjl0000031,
1,516330,930712,62,jjjl0000082,
0,159702,930713,62,jjjl0000089,
0,159819,930713,62,jjjl0000041,
1,512930,930713,62,9900017727,
1,515070,930713,62,jjjl0000031,
1,516530,930716,62,jjjl0000042,
1,516910,930716,62,jjjl0000040,
1,516520,930721,62,jjjl0000082,
1,515250,930721,62,jjjl0000040,
0,159795,930721,62,jjjl0000089,
0,159888,930721,62,jjjl0000031,
0,159889,930721,62,jjjl0000034,
0,159872,930725,62,jjjl0000036,
1,512290,930726,62,jjjl0000034,
0,159962,930738,62,jjjl0000031,
1,515300,930740,62,jjjl0000037,
0,159849,930743,62,jjjl0000060,
0,159837,930743,62,jjjl0000041,
1,516500,930743,62,jjjl0000031,
1,516930,930743,62,9900005499,
1,512190,930758,62,GD081202,
0,159855,930781,62,jjjl0000042,
1,516620,930781,62,jjjl0000034,
1,512260,930782,62,jjjl0000032,
1,513220,930796,62,jjjl0000060,
0,159786,930821,62,jjjl0000042,
1,512590,930838,62,9900004383,
0,159691,930839,62,jjjl0000090,
1,512270,930846,62,jjjl0000032,
1,516800,930850,62,jjjl0000062,
1,516630,930851,62,jjjl0000031,
1,516510,930851,62,jjjl0000041,
0,159739,930851,62,jjjl0000036,
0,159890,930851,62,jjjl0000060,
0,159972,930865,62,jjjl0000036,
1,511580,930872,62,jjjl0000060,
0,159869,930901,62,jjjl0000031,
1,516010,930901,62,jjjl0000034,
1,516770,930901,62,jjjl0000082,
1,516700,930902,62,jjjl0000062,
1,516000,930902,62,jjjl0000031,
1,515400,930902,62,jjjl0000040,
1,513530,930914,62,jjjl0000082,
1,511310,930916,62,jjjl0000040,
1,513550,930931,62,jjjl0000082,
0,159711,930931,62,jjjl0000031,
0,159712,930931,62,jjjl0000034,
1,515510,930938,62,jjjl0000037,
1,560500,930939,62,9900033680,
0,159606,930939,62,jjjl0000041,
1,515100,930955,62,jjjl0000063,
0,159788,930957,62,jjjl0000041,
0,159776,930965,62,jjjl0000042,
0,159718,930965,62,9900017727,
1,513200,930965,62,jjjl0000041,
1,513700,930965,62,jjjl0000036,
0,159851,930986,62,jjjl0000062,
1,516100,930986,62,jjjl0000031,
1,516860,930986,62,jjjl0000035,
1,516390,930997,62,jjjl0000089,
1,515700,930997,62,9900017727,
0,159978,930999,62,jjjl0000097,
1,512970,931000,62,9900017727,
0,159512,931008,62,jjjl0000065,
0,159745,931009,62,jjjl0000034,
0,159787,931009,62,jjjl0000041,
1,516750,931009,62,jjjl0000040,
1,511020,931018,62,9900017727,
1,512870,931033,62,9900033978,
1,517900,931039,62,jjjl0000060,
1,517980,931039,62,jjjl0000088,
1,512040,931052,62,jjjl0000040,
1,512710,931066,62,jjjl0000040,
1,516130,931068,62,jjjl0000062,
1,515980,931071,62,jjjl0000088,
1,511380,931078,62,jjjl0000035,
0,159994,931079,62,jjjl0000042,
1,515050,931079,62,jjjl0000031,
1,515000,931087,62,jjjl0000062,
1,516050,931087,62,jjjl0000090,
1,510990,931088,62,jjjl0000090,
0,159803,931127,62,jjjl0000041,
0,159798,931139,62,jjjl0000041,
0,159670,931139,62,jjjl0000051,
1,515650,931139,62,jjjl0000040,
1,515950,931140,62,jjjl0000040,
0,159838,931140,62,jjjl0000035,
1,512650,931141,62,jjjl0000089,
0,159857,931151,62,jjjl0000085,
0,159863,931151,62,jjjl0000036,
0,159864,931151,62,jjjl0000034,
0,159609,931151,62,9900004383,
0,159618,931151,62,jjjl0000032,
1,515790,931151,62,jjjl0000082,
1,516180,931151,62,9900017727,
1,516290,931151,62,jjjl0000089,
1,516880,931151,62,jjjl0000042,
1,516060,931152,62,jjjl0000090,
1,516080,931152,62,jjjl0000041,
1,560900,931152,62,jjjl0000080,
0,159858,931152,62,jjjl0000033,
0,159835,931152,62,jjjl0000097,
1,515120,931152,62,jjjl0000065,
0,159992,931152,62,jjjl0000042,
0,159987,931159,62,jjjl0000042,
1,515200,931159,62,jjjl0000074,
1,515880,931160,62,jjjl0000034,
0,159816,931161,62,jjjl0000036,
0,159815,931163,62,jjjl0000060,
1,515860,931165,62,jjjl0000037,
1,515960,931166,62,jjjl0000037,
1,515870,931167,62,jjjl0000037,
1,515750,931186,62,jjjl0000040,
1,515580,931187,62,jjjl0000082,
0,159853,931187,62,jjjl0000033,
1,563010,931235,62,jjjl0000041,
1,515090,931268,62,jjjl0000035,
1,515760,931372,62,jjjl0000031,
1,515690,931373,62,jjjl0000036,
0,159807,931380,62,jjjl0000041,
1,515500,931381,62,jjjl0000047,
0,159743,931393,62,jjjl0000035,
1,517300,931395,62,9900027614,
1,517030,931395,62,jjjl0000041,
1,516980,931402,62,jjjl0000088,
1,561130,931403,62,jjjl0000040,
1,517880,931404,62,jjjl0000082,
0,159811,931406,62,jjjl0000035,
0,159748,931409,62,jjjl0000040,
0,159622,931409,62,9900042415,
1,517110,931409,62,jjjl0000034,
1,517120,931409,62,jjjl0000082,
1,516730,931412,62,9900004383,
0,159692,931412,62,9900042415,
1,517960,931442,62,jjjl0000080,
1,517360,931442,62,jjjl0000032,
1,560990,931447,62,9900028118,
0,159735,931454,62,jjjl0000042,
0,159799,931454,62,9900017727,
1,513590,931454,62,jjjl0000036,
1,513960,931454,62,jjjl0000035,
1,513230,931454,62,jjjl0000031,
1,513070,931454,62,jjjl0000041,
1,513360,931456,62,jjjl0000035,
1,515320,931461,62,jjjl0000032,
1,515260,931461,62,jjjl0000062,
0,159791,931463,62,jjjl0000031,
1,561900,931463,62,jjjl0000060,
1,560180,931463,62,jjjl0000033,
1,516830,931463,62,jjjl0000040,
0,159758,931468,62,jjjl0000031,
1,560660,931469,62,jjjl0000086,
1,517390,931470,62,jjjl0000085,
0,159738,931470,62,jjjl0000082,
1,516720,931476,62,9900004383,
1,516400,931476,62,jjjl0000040,
0,159725,931480,62,jjjl0000090,
0,159793,931481,62,9900017727,
1,517280,931481,62,jjjl0000085,
1,516820,931484,62,9900017727,
1,560600,931484,62,9900021829,
1,517800,931487,62,9900021829,
1,561600,931494,62,9900017727,
1,561310,931494,62,jjjl0000034,
1,561100,931494,62,jjjl0000040,
1,562950,931494,62,jjjl0000041,
0,159769,931494,62,jjjl0000042,
0,159779,931494,62,jjjl0000060,
0,159733,931494,62,jjjl0000063,
0,159778,931495,62,jjjl0000036,
0,159638,931521,62,jjjl0000037,
1,517500,931523,62,jjjl0000034,
1,517350,931524,62,jjjl0000065,
1,517270,931524,62,9900004383,
0,159723,931524,62,jjjl0000089,
1,561500,931526,62,jjjl0000082,
1,560650,931526,62,9900005499,
1,517160,931554,62,jjjl0000033,
1,517330,931554,62,jjjl0000041,
0,159751,931573,62,jjjl0000036,
1,513560,931573,62,9900027625,
1,513980,931573,62,jjjl0000063,
1,513860,931573,62,jjjl0000047,
1,513150,931573,62,jjjl0000082,
1,513020,931573CNY00,62,jjjl0000034,
0,159750,931574,62,jjjl0000060,
0,159747,931574,62,jjjl0000033,
1,517660,931575,62,jjjl0000085,
1,517770,931580,62,9900004383,
1,560800,931582,62,9900033680,
0,159658,931582,62,jjjl0000032,
0,159510,931586,62,jjjl0000031,
0,159617,931587,62,jjjl0000031,
1,562530,931588,62,jjjl0000031,
0,159620,931590,62,jjjl0000031,
1,562520,931591,62,jjjl0000031,
1,517850,931596,62,jjjl0000089,
0,159792,931637,62,jjjl0000040,
1,513040,931637,62,jjjl0000041,
1,513770,931637,62,jjjl0000062,
0,159780,931643,62,jjjl0000033,
0,159781,931643,62,jjjl0000041,
0,159782,931643,62,jjjl0000042,
0,159783,931643,62,jjjl0000031,
0,159603,931643,62,jjjl0000085,
1,588300,931643,62,jjjl0000060,
1,588310,931643,62,9900021829,
1,588320,931643,62,jjjl0000065,
1,588330,931643,62,jjjl0000062,
1,588350,931643,62,9900033680,
1,588360,931643,62,jjjl0000034,
1,588380,931643,62,jjjl0000040,
1,588390,931643,62,jjjl0000035,
1,588400,931643,62,jjjl0000037,
1,561150,931648,62,jjjl0000040,
1,517760,931663,62,9900004383,
1,517550,931663,62,jjjl0000060,
0,159623,931695,62,jjjl0000035,
0,159796,931719,62,jjjl0000089,
1,561160,931719,62,jjjl0000040,
1,561910,931719,62,jjjl0000060,
1,562880,931719,62,jjjl0000037,
1,562010,931733,62,jjjl0000062,
0,159516,931743,62,jjjl0000034,
0,159639,931755,62,jjjl0000033,
0,159640,931755,62,jjjl0000090,
0,159641,931755,62,jjjl0000060,
0,159642,931755,62,jjjl0000039,
1,562990,931755,62,jjjl0000041,
1,561190,931755,62,jjjl0000040,
1,560550,931755,62,jjjl0000065,
1,560060,931755,62,jjjl0000089,
1,560960,931772,62,jjjl0000080,
1,515060,931775,62,jjjl0000031,
1,512200,931775,62,jjjl0000033,
0,159616,931778,62,jjjl0000097,
1,513120,931787,62,jjjl0000065,
1,513310,931790,62,jjjl0000082,
1,560980,931798,62,jjjl0000065,
1,561980,931865,62,jjjl0000060,
0,159667,931866,62,jjjl0000034,
0,159663,931866,62,jjjl0000031,
0,159690,931892,62,jjjl0000060,
1,561330,931892,62,jjjl0000034,
1,561170,931897,62,jjjl0000040,
1,562550,931897,62,jjjl0000031,
1,562960,931897,62,jjjl0000041,
1,562860,931992,62,jjjl0000037,
1,561920,931992,62,jjjl0000060,
1,561710,931992,62,jjjl0000035,
1,561790,932037,62,jjjl0000035,
1,561260,932037,62,jjjl0000090,
1,562850,932037,62,jjjl0000037,
1,562380,932038,62,jjjl0000042,
1,563050,932038,62,jjjl0000041,
1,560170,932038,62,jjjl0000033,
1,560700,932039,62,jjjl0000065,
1,560070,932039,62,jjjl0000089,
1,561960,932039,62,jjjl0000060,
1,511180,950041,62,jjjl0000047,
1,511060,950045,62,jjjl0000047,
1,511050,950047,62,9900026037,
1,510770,950049,62,jjjl0000074,
1,510810,950096,62,jjjl0000089,
1,510200,950105,62,9900034237,
1,511270,950109,62,jjjl0000047,
1,511280,950113,62,jjjl0000031,
0,159983,980001,102,jjjl0000031,
0,159984,980001,102,jjjl0000033,
0,159979,980001,102,jjjl0000065,
0,159976,980001,102,jjjl0000090,
0,159657,980015,102,jjjl0000036,
0,159643,980015,102,jjjl0000034,
0,159645,980015,102,jjjl0000040,
0,159646,980015,102,jjjl0000082,
0,159760,980016,102,9900053495,
0,159801,980017,102,jjjl0000065,
0,159813,980017,102,jjjl0000036,
0,159665,980017,102,jjjl0000090,
0,159995,980017,102,jjjl0000031,
0,159730,980028,102,jjjl0000035,
0,159732,980030,102,jjjl0000031,
0,159755,980032,102,jjjl0000065,
0,159756,980032,102,qsgn0000638,
0,159757,980032,102,jjjl0000063,
0,159840,980032,102,jjjl0000090,
0,159767,980032,102,9900027625,
0,159775,980032,102,jjjl0000097,
0,159636,987008,102,jjjl0000090,
1,512760,990001,62,jjjl0000034,
1,513500,A_SPX,12,jjjl0000035,
1,513650,A_SPX,12,jjjl0000033,
0,159655,A_SPX,12,jjjl0000031,
0,159612,A_SPX,12,jjjl0000034,
0,159812,Au99.99,46,9900025283,
0,159830,Au99.99,46,jjjl0000085,
0,159831,Au99.99,46,jjjl0000037,
0,159832,Au99.99,46,9900017727,
0,159833,Au99.99,46,jjjl0000039,
0,159834,Au99.99,46,jjjl0000033,
0,159934,Au99.99,46,jjjl0000041,
0,159937,Au99.99,46,jjjl0000035,
1,518600,Au99.99,46,jjjl0000065,
1,518660,Au99.99,46,jjjl0000090,
1,518680,Au99.99,46,jjjl0000040,
1,518800,Au99.99,46,jjjl0000034,
1,518850,Au99.99,46,jjjl0000031,
1,518860,Au99.99,46,jjjl0000097,
1,518880,Au99.99,46,jjjl0000032,
1,518890,Au99.99,46,jjjl0000072,
1,513030,B_DAX,12,jjjl0000032,
1,511520,CBA08203,62,jjjl0000040,
0,159649,CBA08303,62,jjjl0000032,
0,159988,CBA089,62,9900017727,
0,159650,CBA11903,62,jjjl0000035,
0,159651,CBA11903,62,9900017727,
1,511000,CBA12003,62,jjjl0000060,
1,511090,CBA21801,62,9900033680,
1,511030,CBC00703,62,9900017727,
1,513900,CES100,62,jjjl0000032,
1,517780,CES300,62,9900004383,
0,159503,CN5074,102,9900033680,
0,159985,DCESMFI,29,jjjl0000031,
1,512150,F_XIN9,12,9900034237,
1,513080,FCHI,12,jjjl0000032,
0,159719,GPCCH003,12,9900017727,
1,517180,GPCCH003,12,jjjl0000033,
1,517090,GPCCH003,12,jjjl0000034,
0,159687,GPCSP006,12,jjjl0000033,
1,511360,H11014,62,jjjl0000047,
0,159926,H11017,62,jjjl0000037,
0,159710,H11052,62,jjjl0000097,
0,159720,H11052,62,9900053495,
1,516590,H11052,62,jjjl0000041,
1,516380,H11052,62,jjjl0000062,
1,560000,H11052,62,9900004383,
1,562910,H11054,62,jjjl0000041,
1,516320,H11054,62,jjjl0000031,
