20210702,180
10003233,510300P9M04900,300ETF沽9月4900,510300,300ETF,2109,5.2540,10000,4.9000,20210128,20210922,20210922,20210922,EP0N0000E0  ,4064.00,12.00,7.00,1,1,50,1,10
10003234,510300P9M05000,300ETF沽9月5000,510300,300ETF,2109,5.2540,10000,5.0000,20210128,20210922,20210922,20210922,EP0N0000E0  ,4665.80,12.00,7.00,1,1,50,1,10
10003235,510300P9M05250,300ETF沽9月5250,510300,300ETF,2109,5.2540,10000,5.2500,20210128,20210922,20210922,20210922,EP0N0000E0  ,8259.80,12.00,7.00,1,1,50,1,10
10003236,510300P9M05500,300ETF沽9月5500,510300,300ETF,2109,5.2540,10000,5.5000,20210128,20210922,20210922,20210922,EP0N0000E0  ,9973.80,12.00,7.00,1,1,50,1,10
10003237,510300P9M05750,300ETF沽9月5750,510300,300ETF,2109,5.2540,10000,5.7500,20210128,20210922,20210922,20210922,EP0N0000E0  ,12064.80,12.00,7.00,1,1,50,1,10
10003238,510300P9M06000,300ETF沽9月6000,510300,300ETF,2109,5.2540,10000,6.0000,20210128,20210922,20210922,20210922,EP0N0000E0  ,14330.80,12.00,7.00,1,1,50,1,10
10003239,510300P9M06250,300ETF沽9月6250,510300,300ETF,2109,5.2540,10000,6.2500,20210128,20210922,20210922,20210922,EP0N0000E0  ,16700.80,12.00,7.00,1,1,50,1,10
10003240,510300P9M06500,300ETF沽9月6500,510300,300ETF,2109,5.2540,10000,6.5000,20210128,20210922,20210922,20210922,EP0N0000E0  ,19139.80,12.00,7.00,1,1,50,1,10
10003241,510050C9M03300,50ETF购9月3300,510050,50ETF,2109,3.5480,10000,3.3000,20210129,20210922,20210922,20210922,EC0N0000E0  ,6755.60,12.00,7.00,1,1,50,1,10
10003242,510050P9M03300,50ETF沽9月3300,510050,50ETF,2109,3.5480,10000,3.3000,20210129,20210922,20210922,20210922,EP0N0000E0  ,2735.00,12.00,7.00,1,1,50,1,10
10003249,510300C9M04700,300ETF购9月4700,510300,300ETF,2109,5.2540,10000,4.7000,20210201,20210922,20210922,20210922,EC0N0000E0  ,11844.80,12.00,7.00,1,1,50,1,10
10003250,510300P9M04700,300ETF沽9月4700,510300,300ETF,2109,5.2540,10000,4.7000,20210201,20210922,20210922,20210922,EP0N0000E0  ,3564.00,12.00,7.00,1,1,50,1,10
