#沪深300增强基金
33,159859
33,159929
33,159938
33,160219
33,160635
33,161726
33,163118
33,165519
33,510660
33,512010
33,512120
33,512290
33,513200
33,513700
33,515950
33,515960
33,516820
33,517990
33,560600
#医疗主题基金
33,000369
33,000370
33,003719
33,009881
33,012864
33,012865
33,013873
33,013874
33,014602
33,014603
33,016280
33,016281
33,018432
33,018433
33,159506
33,159797
33,159828
33,159847
33,159873
33,159877
33,159883
33,159891
33,159898
33,161126
33,501005
33,501006
33,501007
33,501008
33,502056
33,512170
33,513060
33,516610
33,516790
33,516820
33,560600
#非银金融主题基金
33,001552
33,001553
33,012044
33,012605
33,012606
33,012874
33,013276
33,013597
33,015178
33,015598
33,015693
33,016043
33,016044
33,016842
33,016843
33,018099
33,018686
33,159692
33,159841
33,159842
33,159848
33,160516
33,160625
33,160633
33,161027
33,161720
33,163113
33,167301
33,501016
33,502010
33,502053
33,512000
33,512070
33,512570
33,512880
33,512900
33,515010
33,515560
33,515630
33,515850
33,516200
33,516730
33,516980
33,560090
#银行主题基金
33,006809
33,006810
33,009860
33,010365
33,011971
33,011972
33,012042
33,013330
33,014028
33,016343
33,018591
33,159887
33,160517
33,160631
33,161029
33,161121
33,161723
33,501025
33,512700
33,512730
33,512800
33,512820
33,515020
33,515280
33,515290
33,516210
33,516310
33,517900
#金融地产主题基金
33,000179
33,000180
33,013273
33,015042
33,015674
33,016278
33,016279
33,159707
33,159768
33,159931
33,159933
33,159940
33,160218
33,160628
33,160814
33,161721
33,510650
33,512200
33,512640
33,515060
#大宗商品主题基金
33,011607
33,012808
33,012810
33,013081
33,013275
33,013596
33,013802
33,013803
33,015596
33,016347
33,016814
33,016815
33,017192
33,017193
33,018132
33,018133
33,159652
33,159690
33,159871
33,159876
33,159880
33,159881
33,159944
33,160221
33,160620
33,161032
33,161217
33,161715
33,161724
33,165520
33,168203
33,168204
33,502023
33,510170
33,510410
33,512400
33,515210
33,515220
33,516650
33,560860
33,561330
33,690008
#ESG主题基金
33,000017
33,000042
33,000120
33,000409
33,000432
33,000457
33,000598
33,000663
33,000696
33,000788
33,000822
33,000977
33,001056
33,001060
33,001064
33,001166
33,001208
33,001245
33,001255
33,001616
33,001656
33,001856
33,001959
33,001975
33,001983
33,001985
33,002152
33,002190
33,002244
33,002259
33,002345
33,002593
33,002984
33,003184
33,004423
33,004640
33,004925
